id_depute|nom|prenom|lien|naissance_j|naissance_m|naissance_a|deces_j|deces_m|deces_a
6821|Sibille|Maurice|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6821|21|5|1847|26|7|1932
6825|Sicard|Martial|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6825|5|4|1848|5|7|1923
6832|Siegfried|Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6832|12|2|1837|26|9|1922
6834|Signard|Maurice|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6834|3|7|1840|13|11|1903
6841|Simon|Amaury|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6841|27|5|1842|19|5|1912
7875|Simon dit Lockroy|Edouard, Etienne|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7875|17|7|1838|22|11|1913
6861|Sirot-Mallez|Hector|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6861|14|5|1835|8|11|1898
6872|Sonnery-Martin|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6872|5|1|1841|23|12|1907
6879|Souhet|Marcellin|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6879|5|3|1845|15|7|1925
6922|Surchamp|Abel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6922|26|4|1846|2|2|1913
6937|Tailliandier|Henri, André, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6937|23|6|1847|28|4|1914
6945|Talou|Léon, Jean|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6945|15|7|1835|11|1|1900
6955|Tardif|Alfrede, Vincent|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6955|30|4|1837|27|10|1915
6996|Terrier|Louis, Jean, Jacques|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6996|8|7|1854|20|7|1895
7017|Theulier|Albert, Pierre, Emmanuel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7017|1|11|1840|4|9|1912
7055|Thomson|Gaston, Arnold, Marie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7055|29|1|1848|14|5|1932
7056|Thonion|Bernard|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7056|17|12|1830|2|4|1917
7057|Thonnard du Temple|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7057|4|11|1848|13|1|1916
7062|Thorel|Jules, Ernest|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7062|9|9|1842|22|10|1906
7065|Thoulouse|Emile, Marie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7065|8|12|1859|16|2|1929
7082|Tiphaine|Alfred|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7082|30|6|1836|24|7|1914
7038|Tivrier dit Thivrier|Christophe|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7038|16|5|1841|8|7|1895
7122|Toussaint|Edmond|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7122|16|7|1849|26|2|1931
7131|Trannoy|Gustave|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7131|6|2|1837|24|5|1907
7138|Trélat|Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7138|6|3|1821|30|10|1907
7163|Trouillot|Georges, Marie, Denis, Gabriel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7163|7|5|1851|20|11|1916
7174|Turigny|Jean, Placide|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7174|17|1|1822|1|7|1905
7179|Turrel|Adolphe, Jean, Eugène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7179|28|5|1856|19|12|1945
7192|Vacher|Marcel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7192|24|12|1858|10|6|1919
7193|Vacherie|Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7193|25|6|1847|7|7|1917
7392|Vaillant|Edouard|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7392|29|1|1840|18|12|1915
6222|Vaissière de Saint-Martin-Valogne|Etienne, Marie, Aimé|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6222|14|9|1831|15|10|1911
7444|Vallé|Ernest|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7444|19|9|1845|24|1|1920
7452|Vallon|Aristide, Louis, Antoine, Maximin, Marie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7452|26|7|1827|11|3|1897
7441|Vaux|Pierre, Armand, Napoléon|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7441|22|2|1848|21|7|1940
7451|Vichot|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7451|30|7|1825|18|1|1900
7439|Vidal de Saint-Urbain|Gabriel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7439|9|3|1854|16|11|1925
7446|Viellard-Migeon|Armand|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7446|24|9|1842|19|7|1905
7450|Viette|Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7450|6|5|1843|15|2|1894
7443|Viger|Albert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7443|19|10|1843|8|7|1926
7436|Vigné dit Vigné d'Octon|Paul, Etienne|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7436|7|9|1859|20|11|1943
7448|Villain|Isaac|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7448|22|7|1830|9|11|1907
7434|Ville|Pierre, Alphonse|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7434|20|9|1839|8|5|1918
7431|Villejean|Eugène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7431|22|1|1850|22|3|1930
7418|Villiers|François-Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7418|31|7|1851|20|1|1941
7461|Viox|Camille|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7461|30|6|1833|18|2|1910
7433|Vival|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7433|24|7|1847|18|7|1906
7368|Viviani|René|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7368|11|11|1863|6|9|1925
7437|Vogeli|Félix|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7437|14|9|1832|1|6|1910
7465|Vuillod|Jean|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7465|2|6|1850|2|12|1917
7390|Walter|Albert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7390|20|6|1852|13|3|1919
7445|Weill-Mallez|Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7445|1|1|1833|19|3|1904
7442|Wilson|Daniel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7442|6|3|1840|13|2|1919
